actor_entropy,actor_loss,actor_masked,actor_nextQvalue,actor_qf1M,actor_qf2M,actor_qtargetM,actor_target_entropy,alpha_loss,alpha_value,batch_reward,batch_reward_max,batch_reward_min,critic_loss,critic_loss_1,critic_loss_2,step
-8.97706503868103,32.22952396392822,0.0,-3.580587000846863,-3.907656914591789,-3.585928579866886,-4.029983251094818,-9.0,-0.0012857599160633981,0.9453463804721832,-52.05513446807861,-3.580587000846863,-221.93818908691406,264.2316145324707,131.28348915100096,132.94812450408935,1100
-8.792501497268677,33.2873929977417,0.0,-3.6816892433166504,-4.072225072979927,-3.2424348095059394,-4.061104089021683,-9.0,-0.011901529232272879,0.9443450474739075,-52.17493877410889,-3.6816892433166504,-224.19045776367187,241.05382175445556,119.87837257385254,121.17544860839844,1200
-8.768890709877015,33.739856815338136,0.0,-3.6298289465904237,-3.8191840106248858,-3.509892392754555,-5.520370426177979,-9.0,-0.01373948585765902,0.9421263837814331,-51.978095626831056,-3.6298289465904237,-220.30548950195313,190.76737174987792,94.94348880767822,95.82388286590576,1300
-8.902659339904785,34.338740043640136,0.0,-3.5448257446289064,-3.841471889615059,-3.5427479410171507,-5.855238739252091,-9.0,-0.005962155885063112,0.9404977154731751,-51.78645072937012,-3.5448257446289064,-222.80819213867187,185.74031745910645,92.11902961730956,93.62128908157348,1400
-9.00646125793457,33.81456829071045,0.0,-3.5927550983428955,-3.8157075691223143,-3.7836328995227815,-6.003547161817551,-9.0,0.00040159518539439887,0.9400594747066497,-51.27274227142334,-3.5927550983428955,-223.93866790771483,150.75878440856934,75.18375665664672,75.57502759933472,1500
-8.94970067024231,34.42380458831787,0.0,-3.78676899433136,-3.882867425382137,-3.567498263120651,-5.889463517665863,-9.0,-0.0031171249086037276,0.9396320080757141,-51.296404151916505,-3.78676899433136,-223.49810913085938,138.63401317596436,69.44828144073486,69.18573207855225,1600
-9.065965957641602,34.57509769439697,0.0,-3.5459825372695923,-3.3586261397600174,-3.2768619614839554,-6.634723765850067,-9.0,0.004100460300687701,0.9397082376480103,-50.87115455627441,-3.5459825372695923,-222.10357299804687,122.47684575080872,60.91097347259522,61.565872544050215,1700
-9.018526077270508,34.39208143234253,0.0,-3.66875257730484,-3.704258065223694,-3.5452835428714753,-6.953648838996887,-9.0,0.001142673057038337,0.940350530743599,-50.332808341979984,-3.66875257730484,-222.17869705200195,100.02485803604127,49.630526065826416,50.394331817626956,1800
-9.016225109100342,34.549407081604,0.0,-3.541865608692169,-3.4317358480393887,-2.3510652387142184,-7.029585754871368,-9.0,0.0009951248730067164,0.9405560946464538,-50.26989875793457,-3.541865608692169,-221.4346141052246,100.73976732254029,50.292463698387145,50.44730418205261,1900
-9.000540618896485,34.30462646484375,0.0,-3.518157510757446,-3.388573750257492,-2.5017110654711723,-7.338009133338928,-9.0,3.9260706398636105e-05,0.9408434277772904,-49.57858600616455,-3.518157510757446,-219.23730590820313,84.07373079299927,42.20618566513062,41.86754513263703,2000
-9.073455543518067,34.405784339904784,0.0,-3.6403674983978274,-3.629424593448639,-3.4244630336761475,-7.825850629806519,-9.0,0.004456031662411988,0.941174453496933,-49.314919509887694,-3.6403674983978274,-220.21336669921874,72.02636656761169,36.00103398323059,36.02533256053925,2100
-9.128000240325928,34.13309074401855,0.0,-3.7174079990386963,-2.935951650887728,-3.0311623114347457,-8.259161639213563,-9.0,0.007550495738396421,0.9428013896942139,-48.992126083374025,-3.7174079990386963,-221.58299865722657,73.70623709201813,36.816211574077606,36.89002556324005,2200
-9.06936635017395,34.01718935012818,0.0,-3.5255350399017336,-3.650815359354019,-3.1934375470876692,-8.283186802864074,-9.0,0.003970180221367628,0.9443723344802857,-48.31061897277832,-3.5255350399017336,-218.29472564697267,56.70931014537811,28.142133719921112,28.567176361083984,2300
-9.062810096740723,34.01270965576172,0.0,-3.8473225021362305,-3.7424833607673644,-3.8430284118652343,-8.722093200683593,-9.0,0.0035134994355030358,0.9457161366939545,-48.29811344146729,-3.8473225021362305,-220.18305114746093,56.83853321313858,28.201825190782547,28.63670795917511,2400
-9.0673380279541,33.84683605194092,0.0,-3.6664916253089905,-3.7050290524959566,-3.733572133779526,-8.605663032531739,-9.0,0.003678715557907708,0.9467739671468735,-47.76808158874512,-3.6664916253089905,-221.9601431274414,51.46000339508057,25.445558503866195,26.014444851875304,2500
-9.051638069152832,33.93984577178955,0.0,-3.7312149024009704,-3.9668852496147156,-3.8499987828731537,-8.700081124305726,-9.0,0.002756696662399918,0.9479026335477829,-47.542509765625,-3.7312149024009704,-221.54046401977538,52.32734314680099,25.863971236348153,26.46337158679962,2600
-9.095687570571899,33.82492839813232,0.0,-3.743246054649353,-3.738356460928917,-3.8496795511245727,-8.649850234985351,-9.0,0.00495708005852066,0.9493776077032089,-47.29611583709717,-3.743246054649353,-221.56026962280274,48.54008615732193,23.806523267030716,24.73356301546097,2700
-9.218586292266846,33.53506311416626,0.0,-3.8169382214546204,-3.7914256858825683,-3.784243639707565,-8.429621386528016,-9.0,0.010570397017872893,0.9527876371145249,-47.45459415435791,-3.8169382214546204,-220.6871989440918,41.94112889766693,20.723018744587897,21.218109896779062,2800
-9.273051404953003,33.19532423019409,0.0,-3.688506338596344,-3.793476128578186,-3.867530462741852,-8.36507103919983,-9.0,0.011597950216382743,0.9583385950326919,-46.76648738861084,-3.688506338596344,-220.85828018188477,38.80372337818146,18.97956421494484,19.82415930747986,2900
-9.299545545578003,32.763630619049074,0.0,-2.7420851302146914,-3.2774472653865816,-3.288884665966034,-8.459007182121276,-9.0,0.01054380452958867,0.9652731108665467,-46.44620849609375,-2.7420851302146914,-222.11795013427735,37.714634976387025,18.775791938304902,18.938842996358872,3000
-9.34339461326599,32.733549728393555,0.0,-2.631797077655792,-2.7578530502319336,-2.903657627105713,-8.296933364868163,-9.0,0.00915966899949126,0.9736601758003235,-45.91853687286377,-2.631797077655792,-218.5513362121582,30.991784014701842,15.272295511960984,15.71948842048645,3100
-9.360391788482666,32.622848930358884,0.0,-2.7835193848609925,-1.8610050156712532,-2.610353433787823,-8.42025095462799,-9.0,0.006080196937546134,0.9836794453859329,-45.62556560516357,-2.7835193848609925,-219.7231004333496,27.705281174182893,13.759084469079971,13.946196984052659,3200
-9.362884092330933,32.63793716430664,0.0,-2.8093267011642458,-2.6307612717151643,-3.029576427936554,-8.401037287712096,-9.0,0.0022801521493965994,0.9940725433826446,-45.28008766174317,-2.8093267011642458,-218.77048553466796,26.43177726507187,12.591505323350429,13.840271924138069,3300
-9.327251214981079,32.56787916183472,0.0,-2.4791001677513123,-2.5817869091033936,-2.643644188344479,-8.517622647285462,-9.0,-0.0013998611920578697,1.004927408695221,-44.99433193206787,-2.4791001677513123,-219.53921127319336,24.99944055557251,12.646347703933715,12.35309284389019,3400
-9.250841073989868,32.49426803588867,0.0,-2.2472996056079864,-2.686692724227905,-2.435988243818283,-8.454049291610717,-9.0,-0.0034389568690676242,1.0139836549758912,-44.625549201965335,-2.2472996056079864,-218.5440936279297,22.24633960366249,10.942544645667077,11.303794938921929,3500
-9.194857454299926,32.55018688201904,0.0,-2.214657905101776,-2.443534332513809,-2.565412226319313,-8.398937149047851,-9.0,-0.004132717255270108,1.0218292367458344,-44.5131031036377,-2.214657905101776,-216.04657211303712,20.690577390789986,10.338417495787144,10.352160014510154,3600
-9.156112785339355,32.22580488204956,0.0,-2.2615875327587127,-2.4851526179909706,-2.445541213750839,-7.947836585044861,-9.0,-0.004292306196293794,1.0280822265148162,-43.86566780090332,-2.2615875327587127,-215.7215710449219,18.892915454804896,9.082759428545833,9.81015608817339,3700
-9.166870460510253,32.17055526733398,0.0,-2.351452741622925,-2.41089331895113,-2.325113373994827,-8.1921963596344,-9.0,-0.005555802225135267,1.0341501975059508,-43.76374332427979,-2.351452741622925,-217.22733489990233,19.87105432152748,8.961532376408577,10.909521954059601,3800
-9.202419662475586,31.832044792175292,0.0,-2.3802179181575776,-2.3641736245155336,-2.217689538002014,-7.946998634338379,-9.0,-0.008149022191646508,1.0412519955635071,-43.04572479248047,-2.3802179181575776,-218.7609178161621,15.260558311343193,7.712054561972618,7.548503861576319,3900
-9.184864130020141,31.983819007873535,0.0,-2.3958122980594636,-2.3496824491024015,-2.4300108802318574,-7.794486436843872,-9.0,-0.00886225668597035,1.0488889110088349,-42.93525012969971,-2.3958122980594636,-217.3909617614746,13.567684700489044,7.0516734513640404,6.5160112476348875,4000
-9.165214862823486,31.836434211730957,0.0,-2.244071371555328,-2.2943085330724715,-1.864731722176075,-7.861470117568969,-9.0,-0.00911518256063573,1.057242341041565,-42.76621692657471,-2.244071371555328,-219.85033752441407,14.614268478155136,7.372317993342876,7.2419505552947525,4100
-9.049316844940186,31.98510190963745,0.0,-2.2704357373714448,-2.4300688803195953,-2.4427997815608977,-7.936352219581604,-9.0,-0.0029625583440065382,1.0623491215705871,-42.333286895751954,-2.2704357373714448,-215.42704528808594,13.063099245429038,5.919347717165947,7.1437515789270405,4200
-8.999400854110718,32.00176374435425,0.0,-2.1826931762695314,-2.253942406177521,-2.215145468711853,-7.879360527992248,-9.0,4.855212697293609e-05,1.0634952545166017,-42.09006271362305,-2.1826931762695314,-215.3544059753418,12.300080551505088,6.557801492512226,5.742279085814953,4300
-9.008754053115844,31.93731061935425,0.0,-2.26874108672142,-2.2830423372983932,-2.222668796777725,-8.047142853736878,-9.0,-0.0005355153698474169,1.0636830627918243,-41.785768852233886,-2.26874108672142,-214.23447036743164,10.125421172380447,5.028852907717228,5.096568259894848,4400
-9.029704179763794,31.87227149963379,0.0,-2.296795325279236,-2.405089831352234,-2.3780583930015564,-7.885151042938232,-9.0,-0.0018485335528384895,1.064242845773697,-41.67764503479004,-2.296795325279236,-217.6871760559082,10.981928259134293,5.550285759866238,5.431642442941666,4500
-9.020486173629761,31.769655017852784,0.0,-2.2254846465587614,-2.389559038877487,-2.360178374052048,-7.569118533134461,-9.0,-0.0013025943178217858,1.0665603542327882,-41.35103023529053,-2.2254846465587614,-214.7239093017578,8.122484640777111,3.9540155297517776,4.168469133377076,4600
-8.98588541984558,31.884216251373292,0.0,-2.2986958861351012,-2.4647218835353852,-2.4814553725719453,-7.622324676513672,-9.0,0.000918613001704216,1.066949279308319,-41.49427406311035,-2.2986958861351012,-214.6256770324707,8.635439364910125,4.656401290893554,3.979038084745407,4700
-8.986052827835083,31.713030586242677,0.0,-2.3050107061862946,-2.389603351354599,-2.414093370437622,-7.8001550197601315,-9.0,0.0008948318928014487,1.0657756614685059,-40.98781257629395,-2.3050107061862946,-212.81330978393555,6.576881645321846,3.141817267537117,3.4350644232332708,4800
-9.022408723831177,31.448210582733154,0.0,-2.1515810346603392,-2.1580924919247626,-2.461211513876915,-7.844369039535523,-9.0,-0.001414731825934723,1.0655737018585205,-40.581801910400394,-2.1515810346603392,-214.1443132019043,7.1326508045196535,3.177929002791643,3.954721761643887,4900
-9.02168662071228,31.419889068603517,0.0,-2.1871364486217497,-2.134364158809185,-2.189214076399803,-7.761876163482666,-9.0,-0.0013967387564480305,1.0672923421859741,-40.558284301757816,-2.1871364486217497,-217.10148025512694,6.8670257487893105,3.570490067899227,3.2965356823801995,5000
-8.97385311126709,31.239913495381675,0.0,-2.1868157982826233,-2.3735394815603894,-2.3650718569755553,-7.676621643702189,-9.0,0.001717977396522959,1.067878238360087,-40.48950297037761,-2.1868157982826233,-211.41489969889324,6.193454924225807,2.992740297317505,3.2007146149873735,5030
-9.006086322239467,31.230338532584053,0.0,-2.158312896319798,-2.4874871288027083,-2.417282295227051,-7.772048044204712,-9.0,-0.0003916542012510555,1.0677207674298967,-40.07312954493931,-2.158312896319798,-214.5802980695452,5.292305374571256,2.6852175027132033,2.6070878441844667,5100
-8.97597617149353,31.216313152313234,0.0,-2.0714800322055815,-2.431966178417206,-2.2714155542850496,-7.887976660728454,-9.0,0.0015626878826878964,1.0667866909503936,-39.8991300201416,-2.0714800322055815,-215.02194076538086,5.73906682908535,3.1184857380390167,2.6205810932815075,5200
-8.957221117019653,31.215714569091798,0.0,-2.1187118458747864,-2.4297738468647,-2.2221634662151337,-7.770468831062317,-9.0,0.002693193050799891,1.063723931312561,-39.99040119171143,-2.1187118458747864,-211.8779135131836,6.22696393430233,2.747479913532734,3.4794839948415754,5300
-8.979089660644531,31.12821285247803,0.0,-2.1748939764499666,-2.3917704284191132,-2.1170926931500436,-7.8323705291748045,-9.0,0.001273920632665977,1.0622344434261322,-39.50456878662109,-2.1748939764499666,-213.0762875366211,4.243375034332275,2.156494026631117,2.0868810215592384,5400
-8.911193704605102,31.1461887550354,0.0,-2.098830305337906,-2.319478647708893,-2.099262538552284,-8.176933741569519,-9.0,0.005061801341944374,1.0579059076309205,-39.37496433258057,-2.098830305337906,-212.28246170043946,6.21824010848999,3.339616711139679,2.878623395860195,5500
-8.88450204849243,30.91127077102661,0.0,-2.176516727209091,-2.3292320597171785,-2.208878254890442,-7.941672177314758,-9.0,0.005717068267986178,1.0501871585845948,-39.2979993057251,-2.176516727209091,-214.7878144836426,4.410380523502827,2.1887068009376525,2.2216737058758738,5600
-8.835181045532227,30.68032289505005,0.0,-2.1954442822933196,-2.280044206380844,-2.073515457212925,-7.780542597770691,-9.0,0.00645631936728023,1.0399883460998536,-39.18383716583252,-2.1954442822933196,-214.93689849853516,8.788426279425622,4.2507964318990705,4.537629816830158,5700
-8.974674005508422,30.366343822479248,0.0,-2.162103455066681,-2.0668196824193,-1.8903377830982209,-7.700619177818298,-9.0,0.0007930122804827988,1.0312966287136078,-38.948848724365234,-2.162103455066681,-216.8594757080078,5.194482349157333,2.3507269021868704,2.843755439519882,5800
-8.982737226486206,30.16213119506836,0.0,-2.1492079877853394,-2.1186491727828978,-2.0934224224090574,-7.635899705886841,-9.0,0.0005096203146968037,1.029695292711258,-38.45187580108642,-2.1492079877853394,-215.61783905029296,3.52444742500782,1.8940144047141074,1.6304330266267062,5900
-9.00585334777832,30.198540115356444,0.0,-2.175721139907837,-2.3021683210134505,-2.2146334433555603,-7.4632759141922,-9.0,-0.00015605922671966255,1.029175841808319,-38.298336601257326,-2.175721139907837,-212.06834167480469,3.554475502371788,2.2171198637783527,1.337355615645647,6000
-8.998578062057495,30.1846262550354,0.0,-2.1760968160629273,-2.1308522206544875,-1.9618418914079667,-7.549122605323792,-9.0,5.6435861624777315e-05,1.0290906620025635,-38.248110656738284,-2.1760968160629273,-213.18336563110353,3.942859874367714,1.753644714206457,2.189215183109045,6100
-8.981504211425781,29.98661153793335,0.0,-2.1545571339130403,-2.09990243434906,-2.026119453907013,-7.557575306892395,-9.0,0.0005232574534602463,1.0280754053592682,-37.9903914642334,-2.1545571339130403,-212.44526260375977,2.5299532294273375,1.1731409654021263,1.3568122592568397,6200
-8.979986238479615,29.989044151306153,0.0,-2.1735063183307646,-2.2233194589614866,-2.1279930168390275,-7.494362268447876,-9.0,0.0005376395682105794,1.026359086036682,-37.683589210510256,-2.1735063183307646,-210.60174224853515,3.6495095288753507,1.6994579020142555,1.9500516295433044,6300
-8.967341976165772,29.79498483657837,0.0,-2.0964744865894316,-2.348609894514084,-2.2017303240299224,-7.656303782463073,-9.0,0.0007811924730776809,1.0240086996555329,-37.65338428497314,-2.0964744865894316,-212.99303939819336,2.449666703343391,1.307425636947155,1.1422410554438829,6400
-8.93103461265564,29.675217456817627,0.0,-2.143341963291168,-2.4038919258117675,-2.2612329542636873,-7.7525968170166015,-9.0,0.001329926640028134,1.0196565628051757,-37.13505184173584,-2.143341963291168,-210.0175633239746,3.5713046288490293,1.7327771225571633,1.8385275095701217,6500
-8.946957092285157,29.56983787536621,0.0,-2.1466135501861574,-2.074442121684551,-2.004279397726059,-7.642060737609864,-9.0,0.0007213159280945547,1.0127554476261138,-37.11529312133789,-2.1466135501861574,-213.14726974487306,2.055046988725662,1.0819036238640547,0.9731433601677417,6600
-8.983101949691772,29.416799964904786,0.0,-2.216761305332184,-2.2757250231504442,-2.316981365680695,-7.8055719470977785,-9.0,0.00017315043951384723,1.0097882890701293,-36.631497116088866,-2.216761305332184,-208.0642366027832,2.5295003715157507,1.318168734908104,1.211331638097763,6700
-8.956903820037843,29.24364761352539,0.0,-2.152970058917999,-2.4599785339832305,-2.313948218822479,-7.559527308940887,-9.0,0.00029011396625719496,1.006453810930252,-36.325616683959964,-2.152970058917999,-211.30928466796874,2.5417626896500587,1.273860136270523,1.2679025496542453,6800
-8.997316226959228,29.106390857696532,0.0,-2.1081933307647707,-2.435527755022049,-2.26854874253273,-7.67704104423523,-9.0,2.601897795102559e-05,1.0041436874866485,-36.29078559875488,-2.1081933307647707,-212.85570907592773,2.557281424701214,1.213064225167036,1.3442172080278396,6900
-9.001093797683716,28.97568431854248,0.0,-2.1216971290111544,-2.366544666290283,-2.2692139172554016,-8.049762063026428,-9.0,1.3953192901681177e-05,1.0029819309711456,-36.21060447692871,-2.1216971290111544,-214.04912155151368,2.7911714053153993,1.3466734170913697,1.4444979946315288,7000
-8.99736367225647,28.836240005493163,0.0,-2.0798177897930143,-2.237943121492863,-1.923359739482403,-7.945151789188385,-9.0,2.6432587183080614e-05,1.0039351201057434,-36.12097904205322,-2.0798177897930143,-212.3296629333496,2.1466221231222153,1.1017633368819952,1.0448587825521827,7100
-8.97102074623108,28.792833499908447,0.0,-2.1098927652835844,-2.3219657254219057,-1.979626286625862,-7.655280492305756,-9.0,8.556067899917252e-05,1.0015468716621398,-35.86248014450073,-2.1098927652835844,-210.8814405822754,4.0735565268993374,1.3454187881946564,2.7281377360224726,7200
-9.016600351333619,28.500468425750732,0.0,-2.094295161962509,-2.3124982941150667,-2.1857813823223116,-7.840129570960999,-9.0,-5.807339512102772e-06,1.0013823890686036,-35.536204414367674,-2.094295161962509,-212.2982977294922,1.8073099425435066,1.1116962176561356,0.6956137284636498,7300
-8.995237941741943,28.63358293533325,0.0,-2.0920221734046938,-2.2904516422748564,-2.2188022148609163,-7.75516035079956,-9.0,3.9175651108962485e-05,1.0016490375995637,-35.39948959350586,-2.0920221734046938,-209.78010818481445,2.426029061079025,1.5161965748667716,0.9098324798792601,7400
-8.979190626144408,28.390767936706542,0.0,-2.0803232383728028,-2.2116499590873717,-2.132750264406204,-7.750990290641784,-9.0,3.0205106135667847e-05,1.0006136834621429,-35.20516117095947,-2.0803232383728028,-212.40649795532227,2.0727385041117667,1.1410727268457412,0.9316657775640488,7500
-9.024341650009156,28.255307331085206,0.0,-2.0531282734870913,-2.1035767781734465,-2.0090151834487915,-7.726096367835998,-9.0,-5.634268422909372e-06,1.0005675977468491,-35.12707939147949,-2.0531282734870913,-211.98202560424804,1.862290148139,0.9093701660633087,0.9529199761897326,7600
-8.994834756851196,28.155748462677003,0.0,-2.0553252053260804,-2.1218424141407013,-2.140114117860794,-7.7603089094161986,-9.0,1.821202493374585e-05,1.0012168526649474,-34.67736427307129,-2.0553252053260804,-204.75722122192383,2.0034618064761163,0.9848380991816521,1.0186237105727196,7700
-8.99756311416626,28.138693962097168,0.0,-2.09684760928154,-2.2192115491628646,-2.258170120716095,-7.9359462928771975,-9.0,1.4610381258535199e-05,1.0011914730072022,-34.81994716644287,-2.09684760928154,-211.79645156860352,1.6238151851296425,0.92088335596025,0.7029318310320377,7800
-9.007578105926514,28.147078914642336,0.0,-2.0557799792289733,-2.2038551807403564,-2.2107581615448,-8.003108925819397,-9.0,3.888547180395108e-06,1.0018396627902986,-34.53736240386963,-2.0557799792289733,-209.29313751220704,2.0062965077161787,1.0190269318223,0.9872695818543434,7900
-8.969404735565185,28.134693374633787,0.0,-2.068234621286392,-2.216367528438568,-2.1852836433053016,-8.061002452373504,-9.0,4.1112479008234006e-05,1.0015582698583603,-34.564134998321535,-2.068234621286392,-210.73395950317382,2.465586657524109,1.0389058139920235,1.4266808347404003,8000
-8.991486768722535,27.961093578338623,0.0,-1.9797566258907318,-2.212000785470009,-2.0733743757009506,-8.128921275138856,-9.0,7.124538451535045e-06,0.9985945010185242,-34.18023237228394,-1.9797566258907318,-208.10885467529297,2.693835664391518,1.9683148059248925,0.7255208659172058,8100
-9.036069440841676,27.81584733963013,0.0,-2.016426155567169,-2.2923262679576872,-2.296222606897354,-8.075251188278198,-9.0,5.6392699252683085e-05,0.9989328068494797,-34.15448841094971,-2.016426155567169,-210.1168128967285,1.9100428590178489,0.5639854053407908,1.346057453379035,8200
-9.010944766998291,27.733557357788087,0.0,-1.9784163129329682,-2.0818022191524506,-2.015092732310295,-7.991820006370545,-9.0,-1.1967537284363062e-05,1.002770779132843,-33.85772964477539,-1.9784163129329682,-208.59654647827148,1.1817953078448773,0.5442191875725985,0.6375761198997497,8300
-9.007674350738526,27.704008674621583,0.0,-1.9272206377983094,-2.1041750931739807,-2.137169268131256,-7.779089093208313,-9.0,3.857767587760464e-06,1.004377899169922,-33.7599609375,-1.9272206377983094,-206.26613296508788,2.1249647039175033,0.8790578982234001,1.2459067949652671,8400
-8.977363719940186,27.719550991058348,0.0,-1.9156100285053252,-2.139149087369442,-2.0683769902586935,-7.8794847059249875,-9.0,8.670873918163124e-05,1.0028324341773986,-33.68963092803955,-1.9156100285053252,-211.83588455200194,2.2129858458042144,1.202318374812603,1.0106674817204475,8500
-8.977407808303832,27.583578968048094,0.0,-1.9639903354644774,-2.1500873053073883,-2.2232985270023344,-7.921654725074768,-9.0,1.3886863295624607e-05,1.000600102543831,-33.35082767486572,-1.9639903354644774,-209.15297225952148,1.7985305678844452,0.6815303301811219,1.1170002418756484,8600
-8.995415773391723,27.475458564758302,0.0,-1.937031031847,-2.0660707330703736,-2.1266026914119722,-7.925486288070679,-9.0,5.487827311299043e-06,0.9981747496128083,-33.1276240158081,-1.937031031847,-205.59259826660156,1.097355945110321,0.6551526273787022,0.4422033175081015,8700
-8.95383713722229,27.49678756713867,0.0,-1.9670068883895875,-1.9794931936264037,-2.172212302684784,-7.825225625038147,-9.0,-0.00018257756739330943,0.9959774661064148,-33.10900564193726,-1.9670068883895875,-209.9661964416504,2.116864640712738,0.9695634654164315,1.1473011703789233,8800
-9.00652440071106,27.398651695251466,0.0,-1.977877447605133,-2.0056436631083487,-2.0441132831573485,-7.8065370845794675,-9.0,7.042742377961986e-05,0.9919549226760864,-33.05182910919189,-1.977877447605133,-209.49777297973634,1.6437264519929886,0.8390412271022797,0.8046852254867554,8900
-9.010672883987427,27.290835628509523,0.0,-1.2345418894290925,-1.5473605826497079,-1.3693590661883355,-7.832004179954529,-9.0,8.77927457622718e-05,0.9934315872192383,-32.7830046081543,-1.2345418894290925,-211.37253067016601,1.1921814714372159,0.5657788550108671,0.6264026182889938,9000
-8.97789891242981,27.399747161865236,0.0,-0.9146166718006135,-1.2634707915782928,-1.2097508311271667,-7.462682766914368,-9.0,-0.0001386129109596368,0.9932713437080384,-32.99045265197754,-0.9146166718006135,-206.29871383666992,2.2170434796810152,1.3761223976314068,0.8409210859239101,9100
-8.994650268554688,27.350846900939942,0.0,-0.9161668384075164,-0.873240881562233,-1.170375705063343,-7.068703756332398,-9.0,-3.5166465386282654e-05,0.9919511222839356,-32.80842926025391,-0.9161668384075164,-211.0520446777344,1.6207307636737824,0.6986288478970528,0.9221019293367863,9200
-8.982867889404297,27.293189105987548,0.0,-0.8453352630138398,-0.8138515856862069,-1.012417085468769,-6.622483501434326,-9.0,-0.00015151589570450597,0.9901608771085739,-32.73972547531128,-0.8453352630138398,-204.14674926757812,1.7301854482293129,0.5514954500645399,1.1786900079250335,9300
-9.001202783584596,27.17840929031372,0.0,-0.90879469871521,-0.9002342015504837,-1.0101292464137077,-5.738949041366578,-9.0,3.3034590596798804e-05,0.9886336779594421,-32.66110559463501,-0.90879469871521,-204.08993789672851,1.2749527263641358,0.7410104310512543,0.5339422981441021,9400
-9.01479329109192,26.94936273574829,0.0,-0.8712046062946319,-0.8581059387326241,-0.9284586048126221,-5.393901264667511,-9.0,0.00017789554229239002,0.98961454808712,-32.20836122512817,-0.8712046062946319,-205.07948806762695,2.1738419526815416,1.6586823673546314,0.5151595909893513,9500
-9.044274616241456,26.8430055809021,0.0,-0.8401724970340729,-0.8347712326049804,-0.8827512803673744,-5.141762306690216,-9.0,0.0003402030441793613,0.9920464491844178,-32.18603052139282,-0.8401724970340729,-209.98221282958986,1.413702243566513,0.6378342221677303,0.7758680213987827,9600
-9.05429615020752,26.972267704010008,0.0,-0.9103884267807006,-0.9017700687050819,-0.9291434928774833,-5.281735620498657,-9.0,5.557666946288009e-05,0.9994857698678971,-32.2180605506897,-0.9103884267807006,-208.99005554199218,0.8787870886921882,0.3650204448401928,0.513766644820571,9700
-9.025221500396729,26.912742958068847,0.0,-1.0169890928268432,-0.9843494126200676,-1.0263981717824935,-5.364638197422027,-9.0,-9.7772849330795e-05,1.0051188480854034,-32.048029289245605,-1.0169890928268432,-209.05432693481444,1.4669857895374299,0.8176638229191303,0.6493219678103924,9800
